,Genus,Species,gt,rep,mt,Tav,Rmt,SLA,N
pnigra_gt15C_r2_mt14_data,Pinus,nigra,gt15,r2,mt14,14.0015047515385,0.679891540252251,54.0854323754425,1.6
pnigra_gt15C_r2_mt23_data,Pinus,nigra,gt15,r2,mt23,22.9595890030769,1.25827437087079,54.0854323754425,1.6
pnigra_gt15C_r2_mt15_data,Pinus,nigra,gt15,r2,mt15,14.9798654407692,0.728976095584597,54.0854323754425,1.6
pnigra_gt15C_r2_mt32_data,Pinus,nigra,gt15,r2,mt32,32.0417782458333,2.22957932115034,54.0854323754425,1.6
pnigra_gt15C_r2_mt41_data,Pinus,nigra,gt15,r2,mt41,41.0366841823077,3.73131985959906,54.0854323754425,1.6
pnigra_gt15C_r2_mt50_data,Pinus,nigra,gt15,r2,mt50,46.0534415615385,4.8629668313417,54.0854323754425,1.6
pnigra_gt15C_r3_mt14_data,Pinus,nigra,gt15,r3,mt14,13.93704583,0.343288417179406,75.1100136369741,1.9
pnigra_gt15C_r3_mt23_data,Pinus,nigra,gt15,r3,mt23,23.0594734776923,0.537459654593751,75.1100136369741,1.9
pnigra_gt15C_r3_mt15_data,Pinus,nigra,gt15,r3,mt15,14.9469693276923,0.360541173470474,75.1100136369741,1.9
pnigra_gt15C_r3_mt32_data,Pinus,nigra,gt15,r3,mt32,31.93424621,0.840948392648809,75.1100136369741,1.9
pnigra_gt15C_r3_mt41_data,Pinus,nigra,gt15,r3,mt41,41.0482086761538,1.34768339768862,75.1100136369741,1.9
pnigra_gt15C_r3_mt50_data,Pinus,nigra,gt15,r3,mt50,46.5275429938462,1.7998630306938,75.1100136369741,1.9
pnigra_gt20C_r1_mt14_data,Pinus,nigra,gt20,r1,mt14,13.9548686115385,0.213564926469799,62.4680319846319,1.34
pnigra_gt20C_r1_mt23_data,Pinus,nigra,gt20,r1,mt23,22.9895491969231,0.208155511613157,62.4680319846319,1.34
pnigra_gt20C_r1_mt20_data,Pinus,nigra,gt20,r1,mt20,20.0432354853846,0.194236504740032,62.4680319846319,1.34
pnigra_gt20C_r1_mt32_data,Pinus,nigra,gt20,r1,mt32,31.9136170615385,0.405866561856217,62.4680319846319,1.34
pnigra_gt20C_r1_mt41_data,Pinus,nigra,gt20,r1,mt41,41.0792764530769,1.6505691100935,62.4680319846319,1.34
pnigra_gt20C_r1_mt50_data,Pinus,nigra,gt20,r1,mt50,44.0048153223077,3.00976979310435,62.4680319846319,1.34
pnigra_gt20C_r2_mt14_data,Pinus,nigra,gt20,r2,mt14,13.9688995807692,0.605730790574327,62.8996882062456,1.43
pnigra_gt20C_r2_mt23_data,Pinus,nigra,gt20,r2,mt23,22.9593168415385,1.34629062085387,62.8996882062456,1.43
pnigra_gt20C_r2_mt20_data,Pinus,nigra,gt20,r2,mt20,19.9485215423077,1.0554882309542,62.8996882062456,1.43
pnigra_gt20C_r2_mt32_data,Pinus,nigra,gt20,r2,mt32,31.9362545015385,2.40791733180223,62.8996882062456,1.43
pnigra_gt20C_r2_mt41_data,Pinus,nigra,gt20,r2,mt41,41.0945381738462,3.48834013653161,62.8996882062456,1.43
pnigra_gt20C_r2_mt50_data,Pinus,nigra,gt20,r2,mt50,44.7692815346154,3.79992480334433,62.8996882062456,1.43
pnigra_gt20C_r3_mt14_data,Pinus,nigra,gt20,r3,mt14,13.9669479230769,0.963255008089918,58.0956388998173,1.33
pnigra_gt20C_r3_mt23_data,Pinus,nigra,gt20,r3,mt23,23.0397120269231,0.753835696999818,58.0956388998173,1.33
pnigra_gt20C_r3_mt20_data,Pinus,nigra,gt20,r3,mt20,20.0212521184615,0.776801445284522,58.0956388998173,1.33
pnigra_gt20C_r3_mt32_data,Pinus,nigra,gt20,r3,mt32,32.03016193,0.934796612938847,58.0956388998173,1.33
pnigra_gt20C_r3_mt41_data,Pinus,nigra,gt20,r3,mt41,41.0551250184615,1.83523034293981,58.0956388998173,1.33
pnigra_gt20C_r3_mt50_data,Pinus,nigra,gt20,r3,mt50,46.47318708,3.43112567125242,58.0956388998173,1.33
pnigra_gt25C_r1_mt14_data,Pinus,nigra,gt25,r1,mt14,13.9271109646154,1.06954380145596,61.4388474268827,1.82
pnigra_gt25C_r1_mt23_data,Pinus,nigra,gt25,r1,mt23,23.0165959861538,2.44059292847527,61.4388474268827,1.82
pnigra_gt25C_r1_mt25_data,Pinus,nigra,gt25,r1,mt25,24.9027211107692,2.80991748066371,61.4388474268827,1.82
pnigra_gt25C_r1_mt32_data,Pinus,nigra,gt25,r1,mt32,31.9987719607692,4.34956736715438,61.4388474268827,1.82
pnigra_gt25C_r1_mt41_data,Pinus,nigra,gt25,r1,mt41,41.0320079507692,6.12976562177514,61.4388474268827,1.82
pnigra_gt25C_r1_mt50_data,Pinus,nigra,gt25,r1,mt50,43.3615279561538,6.44247742880445,61.4388474268827,1.82
pnigra_gt25C_r2_mt14_data,Pinus,nigra,gt25,r2,mt14,13.7856137946154,1.01838268675516,61.9361487854941,1.87
pnigra_gt25C_r2_mt23_data,Pinus,nigra,gt25,r2,mt23,22.9471304976923,2.29458825819429,61.9361487854941,1.87
pnigra_gt25C_r2_mt25_data,Pinus,nigra,gt25,r2,mt25,25.06775724,2.69399334345883,61.9361487854941,1.87
pnigra_gt25C_r2_mt32_data,Pinus,nigra,gt25,r2,mt32,31.9579928476923,4.22448045507796,61.9361487854941,1.87
pnigra_gt25C_r2_mt41_data,Pinus,nigra,gt25,r2,mt41,40.9033440815385,6.43508028139979,61.9361487854941,1.87
pnigra_gt25C_r2_mt50_data,Pinus,nigra,gt25,r2,mt50,42.5914004407692,6.82442040357506,61.9361487854941,1.87
pnigra_gt25C_r3_mt14_data,Pinus,nigra,gt25,r3,mt14,14.0013179038462,0.861383453390844,54.0115425907209,1.87
pnigra_gt25C_r3_mt23_data,Pinus,nigra,gt25,r3,mt23,23.0299280607692,1.15001412546414,54.0115425907209,1.87
pnigra_gt25C_r3_mt25_data,Pinus,nigra,gt25,r3,mt25,24.9204257076923,1.25195196346498,54.0115425907209,1.87
pnigra_gt25C_r3_mt32_data,Pinus,nigra,gt25,r3,mt32,32.0457553869231,1.86040957617592,54.0115425907209,1.87
pnigra_gt25C_r3_mt41_data,Pinus,nigra,gt25,r3,mt41,41.0464550892308,3.64309573101465,54.0115425907209,1.87
pnigra_gt25C_r3_mt50_data,Pinus,nigra,gt25,r3,mt50,45.4529859107692,5.42887955825537,54.0115425907209,1.87
pnigra_gt30C_r1_mt14_data,Pinus,nigra,gt30,r1,mt14,14.0171841838462,0.294259244900877,99.5077748409716,1.9
pnigra_gt30C_r1_mt23_data,Pinus,nigra,gt30,r1,mt23,22.9698223707692,0.654213398480915,99.5077748409716,1.9
pnigra_gt30C_r1_mt30_data,Pinus,nigra,gt30,r1,mt30,30.0479704053846,1.05784363111015,99.5077748409716,1.9
pnigra_gt30C_r1_mt32_data,Pinus,nigra,gt30,r1,mt32,31.9855937961538,1.17882170996113,99.5077748409716,1.9
pnigra_gt30C_r1_mt41_data,Pinus,nigra,gt30,r1,mt41,41.0393691430769,1.71246832422769,99.5077748409716,1.9
pnigra_gt30C_r1_mt50_data,Pinus,nigra,gt30,r1,mt50,44.2548901484615,1.85523605434197,99.5077748409716,1.9
pnigra_gt30C_r2_mt14_data,Pinus,nigra,gt30,r2,mt14,13.903731252,0.337160736722682,85.4539149600238,1.29
pnigra_gt30C_r2_mt23_data,Pinus,nigra,gt30,r2,mt23,22.9399945192308,0.565417133175889,85.4539149600238,1.29
pnigra_gt30C_r2_mt30_data,Pinus,nigra,gt30,r2,mt30,30.0246513053846,0.815695353897213,85.4539149600238,1.29
pnigra_gt30C_r2_mt32_data,Pinus,nigra,gt30,r2,mt32,32.0120603130769,0.898485452738524,85.4539149600238,1.29
pnigra_gt30C_r2_mt41_data,Pinus,nigra,gt30,r2,mt41,41.0345453115385,1.34717934272999,85.4539149600238,1.29
pnigra_gt30C_r2_mt50_data,Pinus,nigra,gt30,r2,mt50,43.9300029461538,1.51627880980171,85.4539149600238,1.29
pnigra_gt30C_r3_mt14_data,Pinus,nigra,gt30,r3,mt14,13.9017998615385,0.371523537476234,59.6478877818042,1.66
pnigra_gt30C_r3_mt23_data,Pinus,nigra,gt30,r3,mt23,23.0572539107692,0.785595424448245,59.6478877818042,1.66
pnigra_gt30C_r3_mt30_data,Pinus,nigra,gt30,r3,mt30,30.0667027692308,1.2474347503519,59.6478877818042,1.66
pnigra_gt30C_r3_mt32_data,Pinus,nigra,gt30,r3,mt32,32.0369381530769,1.39618812260417,59.6478877818042,1.66
pnigra_gt30C_r3_mt41_data,Pinus,nigra,gt30,r3,mt41,41.0513575623077,2.12179580468476,59.6478877818042,1.66
pnigra_gt30C_r3_mt50_data,Pinus,nigra,gt30,r3,mt50,46.5822712838462,2.53528603033953,59.6478877818042,1.66
pnigra_gt35C_r1_mt14_data,Pinus,nigra,gt35,r1,mt14,13.9684173138462,0.338608505267187,71.9340054415198,1.93
pnigra_gt35C_r1_mt23_data,Pinus,nigra,gt35,r1,mt23,23.0407405276923,0.454383469069558,71.9340054415198,1.93
pnigra_gt35C_r1_mt35_data,Pinus,nigra,gt35,r1,mt35,35.1109589815385,0.824291332466773,71.9340054415198,1.93
pnigra_gt35C_r1_mt32_data,Pinus,nigra,gt35,r1,mt32,32.0297776730769,0.692504969517621,71.9340054415198,1.93
pnigra_gt35C_r1_mt41_data,Pinus,nigra,gt35,r1,mt41,41.0583305369231,1.20444433603076,71.9340054415198,1.93
pnigra_gt35C_r1_mt50_data,Pinus,nigra,gt35,r1,mt50,43.9884763861538,1.48244329652792,71.9340054415198,1.93
pnigra_gt35C_r2_mt14_data,Pinus,nigra,gt35,r2,mt14,14.0379852884615,0.0236948835439744,76.8333355871112,1.73
pnigra_gt35C_r2_mt23_data,Pinus,nigra,gt35,r2,mt23,22.94953581,0.174243630040492,76.8333355871112,1.73
pnigra_gt35C_r2_mt35_data,Pinus,nigra,gt35,r2,mt35,34.5213389761538,0.875845598819844,76.8333355871112,1.73
pnigra_gt35C_r2_mt32_data,Pinus,nigra,gt35,r2,mt32,31.9970249769231,0.676540964525194,76.8333355871112,1.73
pnigra_gt35C_r2_mt41_data,Pinus,nigra,gt35,r2,mt41,38.7889979430769,1.20272181674804,76.8333355871112,1.73
pnigra_gt35C_r2_mt50_data,Pinus,nigra,gt35,r2,mt50,47.18768978,1.44871184416276,76.8333355871112,1.73
pnigra_gt35C_r3_mt14_data,Pinus,nigra,gt35,r3,mt14,13.92091942,0.201043543233387,67.3288594652796,1.79
pnigra_gt35C_r3_mt23_data,Pinus,nigra,gt35,r3,mt23,23.0368690492308,0.672747389965726,67.3288594652796,1.79
pnigra_gt35C_r3_mt35_data,Pinus,nigra,gt35,r3,mt35,35.0519291807692,1.57228109026207,67.3288594652796,1.79
pnigra_gt35C_r3_mt32_data,Pinus,nigra,gt35,r3,mt32,32.0413357661538,1.37596641095038,67.3288594652796,1.79
pnigra_gt35C_r3_mt41_data,Pinus,nigra,gt35,r3,mt41,41.0289397623077,1.75083520517777,67.3288594652796,1.79
pnigra_gt35C_r3_mt50_data,Pinus,nigra,gt35,r3,mt50,46.0056525,1.63249789581231,67.3288594652796,1.79
ppinaster_gt15C_r1_mt14_data,Pinus,pinaster,gt15,r1,mt14,13.9690239253846,0.303918412590035,77.6465576835112,1.54
ppinaster_gt15C_r1_mt23_data,Pinus,pinaster,gt15,r1,mt23,23.0450011038462,0.394477909286573,77.6465576835112,1.54
ppinaster_gt15C_r1_mt15_data,Pinus,pinaster,gt15,r1,mt15,14.9550389515385,0.310658106742422,77.6465576835112,1.54
ppinaster_gt15C_r1_mt32_data,Pinus,pinaster,gt15,r1,mt32,31.9489031576923,0.579327919249151,77.6465576835112,1.54
ppinaster_gt15C_r1_mt41_data,Pinus,pinaster,gt15,r1,mt41,40.9595903253846,0.972916256344072,77.6465576835112,1.54
ppinaster_gt15C_r1_mt50_data,Pinus,pinaster,gt15,r1,mt50,44.4156714230769,1.22870110342919,77.6465576835112,1.54
ppinaster_gt15C_r2_mt14_data,Pinus,pinaster,gt15,r2,mt14,13.9979875269231,0.768992790210653,89.7720785674459,1.85
ppinaster_gt15C_r2_mt23_data,Pinus,pinaster,gt15,r2,mt23,23.0195596863636,1.29528240608644,89.7720785674459,1.85
ppinaster_gt15C_r2_mt15_data,Pinus,pinaster,gt15,r2,mt15,15.0221479853846,0.816880791191417,89.7720785674459,1.85
ppinaster_gt15C_r2_mt32_data,Pinus,pinaster,gt15,r2,mt32,31.9562935461538,2.11979654328497,89.7720785674459,1.85
ppinaster_gt15C_r2_mt41_data,Pinus,pinaster,gt15,r2,mt41,41.0098876953846,3.40787578474454,89.7720785674459,1.85
ppinaster_gt15C_r2_mt50_data,Pinus,pinaster,gt15,r2,mt50,44.2063950761538,4.00634855791382,89.7720785674459,1.85
ppinaster_gt15C_r3_mt14_data,Pinus,pinaster,gt15,r3,mt14,13.9811557623077,0.417615101799364,91.6279034820986,1.82
ppinaster_gt15C_r3_mt23_data,Pinus,pinaster,gt15,r3,mt23,22.9428709476923,0.814854538789522,91.6279034820986,1.82
ppinaster_gt15C_r3_mt15_data,Pinus,pinaster,gt15,r3,mt15,14.9209594723077,0.449877619540804,91.6279034820986,1.82
ppinaster_gt15C_r3_mt32_data,Pinus,pinaster,gt15,r3,mt32,31.9849184476923,1.45717701901246,91.6279034820986,1.82
ppinaster_gt15C_r3_mt41_data,Pinus,pinaster,gt15,r3,mt41,40.9701018684615,2.36638389073652,91.6279034820986,1.82
ppinaster_gt15C_r3_mt50_data,Pinus,pinaster,gt15,r3,mt50,46.1844505892308,3.00523116176407,91.6279034820986,1.82
ppinaster_gt20C_r1_mt14_data,Pinus,pinaster,gt20,r1,mt14,13.9193430676923,0.370014950862133,80.4623301118362,2.17
ppinaster_gt20C_r1_mt23_data,Pinus,pinaster,gt20,r1,mt23,22.8922169030769,0.678169800018069,80.4623301118362,2.17
ppinaster_gt20C_r1_mt20_data,Pinus,pinaster,gt20,r1,mt20,19.9389740876923,0.559052219937714,80.4623301118362,2.17
ppinaster_gt20C_r1_mt32_data,Pinus,pinaster,gt20,r1,mt32,31.9331188207692,1.17919565076437,80.4623301118362,2.17
ppinaster_gt20C_r1_mt41_data,Pinus,pinaster,gt20,r1,mt41,41.03734119,1.94219391172999,80.4623301118362,2.17
ppinaster_gt20C_r1_mt50_data,Pinus,pinaster,gt20,r1,mt50,45.3434090253846,2.40975254570074,80.4623301118362,2.17
ppinaster_gt20C_r2_mt14_data,Pinus,pinaster,gt20,r2,mt14,13.9870267284615,0.501746213544553,79.3424038098318,1.76
ppinaster_gt20C_r2_mt23_data,Pinus,pinaster,gt20,r2,mt23,22.99042687,1.08584200753389,79.3424038098318,1.76
ppinaster_gt20C_r2_mt20_data,Pinus,pinaster,gt20,r2,mt20,20.0591002238462,0.858510454705412,79.3424038098318,1.76
ppinaster_gt20C_r2_mt32_data,Pinus,pinaster,gt20,r2,mt32,31.9866121730769,2.02219334098537,79.3424038098318,1.76
ppinaster_gt20C_r2_mt41_data,Pinus,pinaster,gt20,r2,mt41,41.0402248092308,3.25123060384858,79.3424038098318,1.76
ppinaster_gt20C_r2_mt50_data,Pinus,pinaster,gt20,r2,mt50,44.4123884361538,3.73293644565705,79.3424038098318,1.76
ppinaster_gt20C_r3_mt14_data,Pinus,pinaster,gt20,r3,mt14,13.8976035125,0.335502973023686,73.2475487341578,1.63
ppinaster_gt20C_r3_mt23_data,Pinus,pinaster,gt20,r3,mt23,22.9721251261538,0.660217593674578,73.2475487341578,1.63
ppinaster_gt20C_r3_mt20_data,Pinus,pinaster,gt20,r3,mt20,20.0457738723077,0.537168572553157,73.2475487341578,1.63
ppinaster_gt20C_r3_mt32_data,Pinus,pinaster,gt20,r3,mt32,31.9571612430769,1.15774585560691,73.2475487341578,1.63
ppinaster_gt20C_r3_mt41_data,Pinus,pinaster,gt20,r3,mt41,41.0549122730769,1.83138973560286,73.2475487341578,1.63
ppinaster_gt20C_r3_mt50_data,Pinus,pinaster,gt20,r3,mt50,46.8338088984615,2.31367949984555,73.2475487341578,1.63
ppinaster_gt25C_r1_mt14_data,Pinus,pinaster,gt25,r1,mt14,13.96299795,0.312952514348052,74.4405143988426,1.78
ppinaster_gt25C_r1_mt23_data,Pinus,pinaster,gt25,r1,mt23,23.0735294646154,0.66471295661157,74.4405143988426,1.78
ppinaster_gt25C_r1_mt25_data,Pinus,pinaster,gt25,r1,mt25,25.0103090738462,0.769011023753857,74.4405143988426,1.78
ppinaster_gt25C_r1_mt32_data,Pinus,pinaster,gt25,r1,mt32,32.0807200207692,1.25431140599006,74.4405143988426,1.78
ppinaster_gt25C_r1_mt41_data,Pinus,pinaster,gt25,r1,mt41,40.9802853507692,2.11021182218279,74.4405143988426,1.78
ppinaster_gt25C_r1_mt50_data,Pinus,pinaster,gt25,r1,mt50,43.5182782684615,2.40034821503077,74.4405143988426,1.78
ppinaster_gt25C_r2_mt14_data,Pinus,pinaster,gt25,r2,mt14,13.9512662153846,0.386933493492951,70.8395255933643,1.99
ppinaster_gt25C_r2_mt23_data,Pinus,pinaster,gt25,r2,mt23,23.0804239423077,0.987070190357577,70.8395255933643,1.99
ppinaster_gt25C_r2_mt25_data,Pinus,pinaster,gt25,r2,mt25,24.9702923115385,1.16287185543895,70.8395255933643,1.99
ppinaster_gt25C_r2_mt32_data,Pinus,pinaster,gt25,r2,mt32,31.9703477715385,1.95125506340031,70.8395255933643,1.99
ppinaster_gt25C_r2_mt41_data,Pinus,pinaster,gt25,r2,mt41,41.0087192246154,3.09012445954422,70.8395255933643,1.99
ppinaster_gt25C_r2_mt50_data,Pinus,pinaster,gt25,r2,mt50,42.4444157523077,3.2530858253432,70.8395255933643,1.99
ppinaster_gt25C_r3_mt14_data,Pinus,pinaster,gt25,r3,mt14,13.9043843192308,0.51909230917486,76.2391182000615,2.45
ppinaster_gt25C_r3_mt23_data,Pinus,pinaster,gt25,r3,mt23,22.9916364230769,1.12641885843773,76.2391182000615,2.45
ppinaster_gt25C_r3_mt25_data,Pinus,pinaster,gt25,r3,mt25,24.9467754361538,1.3061022932,76.2391182000615,2.45
ppinaster_gt25C_r3_mt32_data,Pinus,pinaster,gt25,r3,mt32,32.0780821576923,2.11875199422456,76.2391182000615,2.45
ppinaster_gt25C_r3_mt41_data,Pinus,pinaster,gt25,r3,mt41,41.0310657215385,3.43358624090037,76.2391182000615,2.45
ppinaster_gt25C_r3_mt50_data,Pinus,pinaster,gt25,r3,mt50,45.3544877853846,4.12506398589462,76.2391182000615,2.45
ppinaster_gt30C_r1_mt14_data,Pinus,pinaster,gt30,r1,mt14,13.9825838538462,0.207257248993804,87.1812066611324,1.87
ppinaster_gt30C_r1_mt23_data,Pinus,pinaster,gt30,r1,mt23,22.9707120746154,0.394040339922041,87.1812066611324,1.87
ppinaster_gt30C_r1_mt30_data,Pinus,pinaster,gt30,r1,mt30,30.0815432630769,0.620720810023885,87.1812066611324,1.87
ppinaster_gt30C_r1_mt32_data,Pinus,pinaster,gt30,r1,mt32,32.0516853323077,0.69810333055727,87.1812066611324,1.87
ppinaster_gt30C_r1_mt41_data,Pinus,pinaster,gt30,r1,mt41,40.9106979369231,1.13174070128344,87.1812066611324,1.87
ppinaster_gt30C_r1_mt50_data,Pinus,pinaster,gt30,r1,mt50,43.74742009,1.30063263955723,87.1812066611324,1.87
ppinaster_gt30C_r2_mt14_data,Pinus,pinaster,gt30,r2,mt14,13.9571757692308,0.331071230679543,99.5223623264865,1.78
ppinaster_gt30C_r2_mt23_data,Pinus,pinaster,gt30,r2,mt23,22.9282387946154,0.696647284174118,99.5223623264865,1.78
ppinaster_gt30C_r2_mt30_data,Pinus,pinaster,gt30,r2,mt30,29.9953384423077,1.15434208146739,99.5223623264865,1.78
ppinaster_gt30C_r2_mt32_data,Pinus,pinaster,gt30,r2,mt32,31.9240713853846,1.30858792544336,99.5223623264865,1.78
ppinaster_gt30C_r2_mt41_data,Pinus,pinaster,gt30,r2,mt41,41.03174679,2.20187556031291,99.5223623264865,1.78
ppinaster_gt30C_r2_mt50_data,Pinus,pinaster,gt30,r2,mt50,43.5091332653846,2.48514318986326,99.5223623264865,1.78
ppinaster_gt30C_r3_mt14_data,Pinus,pinaster,gt30,r3,mt14,13.8923636961538,0.421082439028383,102.459163363554,1.81
ppinaster_gt30C_r3_mt23_data,Pinus,pinaster,gt30,r3,mt23,23.0366310707692,0.818209422904734,102.459163363554,1.81
ppinaster_gt30C_r3_mt30_data,Pinus,pinaster,gt30,r3,mt30,30.09214548,1.27777436157953,102.459163363554,1.81
ppinaster_gt30C_r3_mt32_data,Pinus,pinaster,gt30,r3,mt32,31.9506580653846,1.42312664158652,102.459163363554,1.81
ppinaster_gt30C_r3_mt41_data,Pinus,pinaster,gt30,r3,mt41,41.0229586084615,2.27235773052395,102.459163363554,1.81
ppinaster_gt30C_r3_mt50_data,Pinus,pinaster,gt30,r3,mt50,46.4177507261538,2.86760965571229,102.459163363554,1.81
ppinaster_gt35C_r1_mt14_data,Pinus,pinaster,gt35,r1,mt14,13.9539866792308,0.872345178582539,83.2323239721661,1.57
ppinaster_gt35C_r1_mt23_data,Pinus,pinaster,gt35,r1,mt23,23.0038092692308,1.36030068055329,83.2323239721661,1.57
ppinaster_gt35C_r1_mt35_data,Pinus,pinaster,gt35,r1,mt35,35.0505230238462,2.4156691830676,83.2323239721661,1.57
ppinaster_gt35C_r1_mt32_data,Pinus,pinaster,gt35,r1,mt32,31.9926388069231,2.09187054832357,83.2323239721661,1.57
ppinaster_gt35C_r1_mt41_data,Pinus,pinaster,gt35,r1,mt41,40.9468395530769,3.17696014135011,83.2323239721661,1.57
ppinaster_gt35C_r1_mt50_data,Pinus,pinaster,gt35,r1,mt50,43.9122783953846,3.63980718872037,83.2323239721661,1.57
ppinaster_gt35C_r2_mt14_data,Pinus,pinaster,gt35,r2,mt14,13.9715257046154,0.957473370029649,90.2754230938254,1.83
ppinaster_gt35C_r2_mt23_data,Pinus,pinaster,gt35,r2,mt23,23.1106768384615,1.76833826174453,90.2754230938254,1.83
ppinaster_gt35C_r2_mt35_data,Pinus,pinaster,gt35,r2,mt35,33.4808559430769,3.03006709949345,90.2754230938254,1.83
ppinaster_gt35C_r2_mt32_data,Pinus,pinaster,gt35,r2,mt32,32.0340609923077,2.83915376279073,90.2754230938254,1.83
ppinaster_gt35C_r2_mt41_data,Pinus,pinaster,gt35,r2,mt41,40.9575861423077,4.02662406749755,90.2754230938254,1.83
ppinaster_gt35C_r2_mt50_data,Pinus,pinaster,gt35,r2,mt50,43.3401908869231,4.32859081604348,90.2754230938254,1.83
ppinaster_gt35C_r4_mt14_data,Pinus,pinaster,gt35,r4,mt14,13.9746404053846,0.203484666496086,95.2314834522441,2.19
ppinaster_gt35C_r4_mt23_data,Pinus,pinaster,gt35,r4,mt23,22.9630251646154,0.538493667359552,95.2314834522441,2.19
ppinaster_gt35C_r4_mt35_data,Pinus,pinaster,gt35,r4,mt35,35.0848418,1.3302217409424,95.2314834522441,2.19
ppinaster_gt35C_r4_mt32_data,Pinus,pinaster,gt35,r4,mt32,32.0028327061538,1.10500831643902,95.2314834522441,2.19
ppinaster_gt35C_r4_mt41_data,Pinus,pinaster,gt35,r4,mt41,41.0080020607692,1.74501904904949,95.2314834522441,2.19
ppinaster_gt35C_r4_mt50_data,Pinus,pinaster,gt35,r4,mt50,44.1373299823077,1.92510786355932,95.2314834522441,2.19
ppinaster_gt35C_r5_mt14_data,Pinus,pinaster,gt35,r5,mt14,13.9635166753846,0.0676798710679244,111.246201081291,2.55
ppinaster_gt35C_r5_mt23_data,Pinus,pinaster,gt35,r5,mt23,22.9688097138462,0.465048014058764,111.246201081291,2.55
ppinaster_gt35C_r5_mt35_data,Pinus,pinaster,gt35,r5,mt35,35.0102248561538,1.76054811984478,111.246201081291,2.55
ppinaster_gt35C_r5_mt32_data,Pinus,pinaster,gt35,r5,mt32,31.9302884615385,1.43449479879784,111.246201081291,2.55
ppinaster_gt35C_r5_mt41_data,Pinus,pinaster,gt35,r5,mt41,40.9593282846154,2.00804882320724,111.246201081291,2.55
ppinaster_gt35C_r5_mt50_data,Pinus,pinaster,gt35,r5,mt50,44.7936160753846,1.81761438909256,111.246201081291,2.55
ppinea_gt15C_r1_mt14_data,Pinus,pinea,gt15,r1,mt14,14.0047527461538,0.332379483427961,68.6434374986057,1.94
ppinea_gt15C_r1_mt23_data,Pinus,pinea,gt15,r1,mt23,22.9343048976923,0.725923392209672,68.6434374986057,1.94
ppinea_gt15C_r1_mt15_data,Pinus,pinea,gt15,r1,mt15,15.0542774930769,0.368493207140269,68.6434374986057,1.94
ppinea_gt15C_r1_mt32_data,Pinus,pinea,gt15,r1,mt32,32.0194423392308,1.2843128905421,68.6434374986057,1.94
ppinea_gt15C_r1_mt41_data,Pinus,pinea,gt15,r1,mt41,40.8786582961538,1.80174873764269,68.6434374986057,1.94
ppinea_gt15C_r1_mt50_data,Pinus,pinea,gt15,r1,mt50,43.7232777538462,1.91907339576632,68.6434374986057,1.94
ppinea_gt15C_r2_mt14_data,Pinus,pinea,gt15,r2,mt14,13.9560692130769,0.587351000452903,83.7334396189793,1.84
ppinea_gt15C_r2_mt23_data,Pinus,pinea,gt15,r2,mt23,23.0184914515385,1.30997340564848,83.7334396189793,1.84
ppinea_gt15C_r2_mt15_data,Pinus,pinea,gt15,r2,mt15,14.9430064423077,0.646871529342663,83.7334396189793,1.84
ppinea_gt15C_r2_mt32_data,Pinus,pinea,gt15,r2,mt32,31.9633272607692,2.40233792204304,83.7334396189793,1.84
ppinea_gt15C_r2_mt41_data,Pinus,pinea,gt15,r2,mt41,40.9663341246154,3.67273296516461,83.7334396189793,1.84
ppinea_gt15C_r2_mt50_data,Pinus,pinea,gt15,r2,mt50,44.7295954784615,4.14999247166443,83.7334396189793,1.84
ppinea_gt15C_r3_mt14_data,Pinus,pinea,gt15,r3,mt14,13.9258088346154,0.490819385520466,74.4187763335491,1.8
ppinea_gt15C_r3_mt23_data,Pinus,pinea,gt15,r3,mt23,23.0152432376923,1.06386304596443,74.4187763335491,1.8
ppinea_gt15C_r3_mt15_data,Pinus,pinea,gt15,r3,mt15,14.8844545815385,0.536846997534486,74.4187763335491,1.8
ppinea_gt15C_r3_mt32_data,Pinus,pinea,gt15,r3,mt32,31.9491556615385,1.9270603515687,74.4187763335491,1.8
ppinea_gt15C_r3_mt41_data,Pinus,pinea,gt15,r3,mt41,40.9426099338462,2.9670461547399,74.4187763335491,1.8
ppinea_gt15C_r3_mt50_data,Pinus,pinea,gt15,r3,mt50,46.1669754615385,3.53097077742186,74.4187763335491,1.8
ppinea_gt20C_r1_mt14_data,Pinus,pinea,gt20,r1,mt14,13.9662265038462,0.643527830200576,58.110729530234,1.63
